GEOID,NAME,state,county,tract,pct_age65p,pct_alone65p,poverty_rate,pop_total
36081134100,"Census Tract 1341, Queens County, New York",36,081,134100,21.2,60.83,10.42,3570
36081134701,"Census Tract 1347.01, Queens County, New York",36,081,134701,16.84,68.32,15.6,5302
36081134702,"Census Tract 1347.02, Queens County, New York",36,081,134702,10.81,76.2,10.37,4904
36081136700,"Census Tract 1367, Queens County, New York",36,081,136700,23.38,56.27,8.78,6068
36081137700,"Census Tract 1377, Queens County, New York",36,081,137700,18.87,62.92,8.07,7325
36081138501,"Census Tract 1385.01, Queens County, New York",36,081,138501,15.17,64.35,7.19,4305
36081138502,"Census Tract 1385.02, Queens County, New York",36,081,138502,42.22,,13.33,90
36081139900,"Census Tract 1399, Queens County, New York",36,081,139900,19.97,55.3,4.56,1587
36061005600,"Census Tract 56, New York County, New York",36,061,005600,17.36,71.62,18.18,4043
36061005700,"Census Tract 57, New York County, New York",36,061,005700,18.01,73.0,2.57,2887
36061005800,"Census Tract 58, New York County, New York",36,061,005800,8.45,88.01,11.67,4226
36061005900,"Census Tract 59, New York County, New York",36,061,005900,19.96,70.13,3.94,5571
36061006000,"Census Tract 60, New York County, New York",36,061,006000,20.26,64.1,1.88,5849
36061006100,"Census Tract 61, New York County, New York",36,061,006100,12.67,78.4,3.08,4647
36061006200,"Census Tract 62, New York County, New York",36,061,006200,14.08,73.88,22.98,4355
36061006300,"Census Tract 63, New York County, New York",36,061,006300,22.55,70.12,5.8,6318
36061006400,"Census Tract 64, New York County, New York",36,061,006400,15.14,77.42,14.26,7425
36061006500,"Census Tract 65, New York County, New York",36,061,006500,13.3,79.49,7.08,6112
36061006600,"Census Tract 66, New York County, New York",36,061,006600,26.42,62.35,10.23,11916
36061006700,"Census Tract 67, New York County, New York",36,061,006700,14.71,81.27,3.26,5165
36061006800,"Census Tract 68, New York County, New York",36,061,006800,10.16,80.85,11.01,7744
36061006900,"Census Tract 69, New York County, New York",36,061,006900,12.9,78.76,5.65,2341
36061007001,"Census Tract 70.01, New York County, New York",36,061,007001,23.35,63.42,7.77,4035
36061007002,"Census Tract 70.02, New York County, New York",36,061,007002,8.76,86.65,7.59,3779
36061007100,"Census Tract 71, New York County, New York",36,061,007100,12.55,80.27,7.03,5337
36061007200,"Census Tract 72, New York County, New York",36,061,007200,9.33,85.91,4.96,7534
36061007300,"Census Tract 73, New York County, New York",36,061,007300,12.47,82.28,6.84,5807
36061007400,"Census Tract 74, New York County, New York",36,061,007400,9.6,83.41,5.35,4448
36061007500,"Census Tract 75, New York County, New York",36,061,007500,23.91,67.93,5.19,3467
36061007600,"Census Tract 76, New York County, New York",36,061,007600,8.7,88.64,11.73,2115
36061007700,"Census Tract 77, New York County, New York",36,061,007700,15.55,77.37,7.43,5640
36061007800,"Census Tract 78, New York County, New York",36,061,007800,11.82,79.51,5.57,9810
36061007900,"Census Tract 79, New York County, New York",36,061,007900,20.92,69.66,10.78,4370
36061008000,"Census Tract 80, New York County, New York",36,061,008000,21.58,70.59,3.83,4722
36061008100,"Census Tract 81, New York County, New York",36,061,008100,16.11,75.69,5.21,7302
36061008200,"Census Tract 82, New York County, New York",36,061,008200,11.78,81.28,5.64,3140
36061008300,"Census Tract 83, New York County, New York",36,061,008300,16.33,74.58,22.13,3742
36061008400,"Census Tract 84, New York County, New York",36,061,008400,16.99,76.43,11.88,1524
36061008601,"Census Tract 86.01, New York County, New York",36,061,008601,8.87,84.97,12.69,2899
36061008602,"Census Tract 86.02, New York County, New York",36,061,008602,,,,0
36061008603,"Census Tract 86.03, New York County, New York",36,061,008603,42.73,45.88,2.64,4554
36061008700,"Census Tract 87, New York County, New York",36,061,008700,8.65,87.52,10.45,6347
36061008800,"Census Tract 88, New York County, New York",36,061,008800,19.97,72.04,2.44,7548
36061008900,"Census Tract 89, New York County, New York",36,061,008900,15.75,75.95,10.73,5599
36061009000,"Census Tract 90, New York County, New York",36,061,009000,19.98,72.3,11.59,7767
36061009100,"Census Tract 91, New York County, New York",36,061,009100,8.02,87.97,14.79,6046
36061009200,"Census Tract 92, New York County, New York",36,061,009200,21.9,73.35,2.89,1539
36061009300,"Census Tract 93, New York County, New York",36,061,009300,21.03,71.06,9.28,9934
36061009400,"Census Tract 94, New York County, New York",36,061,009400,6.25,91.84,0.0,64
36061009500,"Census Tract 95, New York County, New York",36,061,009500,9.95,78.66,6.58,2985
36061009600,"Census Tract 96, New York County, New York",36,061,009600,15.68,79.43,0.0,185
36061009700,"Census Tract 97, New York County, New York",36,061,009700,34.72,53.95,14.32,4490
36061009800,"Census Tract 98, New York County, New York",36,061,009800,18.1,77.52,11.78,7099
36061009901,"Census Tract 99.01, New York County, New York",36,061,009901,1.19,97.83,6.28,1928
36081000101,"Census Tract 1.01, Queens County, New York",36,081,000101,5.97,89.79,1.75,4809
36081000102,"Census Tract 1.02, Queens County, New York",36,081,000102,1.72,96.55,1.56,5117
36081000103,"Census Tract 1.03, Queens County, New York",36,081,000103,,,,0
36081140901,"Census Tract 1409.01, Queens County, New York",36,081,140901,19.71,62.22,2.79,1086
36081140902,"Census Tract 1409.02, Queens County, New York",36,081,140902,23.75,56.67,8.13,2644
36081141700,"Census Tract 1417, Queens County, New York",36,081,141700,23.02,54.3,18.55,4852
36081142900,"Census Tract 1429, Queens County, New York",36,081,142900,19.12,52.86,2.84,3944
36081143500,"Census Tract 1435, Queens County, New York",36,081,143500,18.81,51.3,2.38,2350
36081144100,"Census Tract 1441, Queens County, New York",36,081,144100,16.4,74.2,10.55,2786
36081144700,"Census Tract 1447, Queens County, New York",36,081,144700,17.58,56.84,15.86,3311
36081145101,"Census Tract 1451.01, Queens County, New York",36,081,145101,22.67,49.32,9.15,1072
36081145102,"Census Tract 1451.02, Queens County, New York",36,081,145102,27.22,55.65,7.04,2671
36081145900,"Census Tract 1459, Queens County, New York",36,081,145900,22.19,60.11,6.83,2754
36081146300,"Census Tract 1463, Queens County, New York",36,081,146300,37.72,46.18,7.05,2847
36081146700,"Census Tract 1467, Queens County, New York",36,081,146700,19.36,71.17,7.15,2614
36081147100,"Census Tract 1471, Queens County, New York",36,081,147100,24.78,54.05,6.98,3394
36081147900,"Census Tract 1479, Queens County, New York",36,081,147900,19.49,67.82,9.96,4208
36081148300,"Census Tract 1483, Queens County, New York",36,081,148300,27.96,53.8,4.35,2976
36081150701,"Census Tract 1507.01, Queens County, New York",36,081,150701,23.47,48.8,1.65,2974
36081150702,"Census Tract 1507.02, Queens County, New York",36,081,150702,33.92,48.15,3.05,3031
36081152901,"Census Tract 1529.01, Queens County, New York",36,081,152901,21.72,62.5,12.0,6198
36081152902,"Census Tract 1529.02, Queens County, New York",36,081,152902,24.67,56.55,4.44,5919
36081155101,"Census Tract 1551.01, Queens County, New York",36,081,155101,93.06,2.61,8.98,2249
36081155103,"Census Tract 1551.03, Queens County, New York",36,081,155103,14.56,68.8,9.23,5165
36081155104,"Census Tract 1551.04, Queens County, New York",36,081,155104,29.59,62.87,10.39,3748
36081156700,"Census Tract 1567, Queens County, New York",36,081,156700,20.74,50.7,28.85,1929
36081157101,"Census Tract 1571.01, Queens County, New York",36,081,157101,26.87,52.79,3.93,8444
36081157102,"Census Tract 1571.02, Queens County, New York",36,081,157102,16.59,57.51,8.29,2080
36081157901,"Census Tract 1579.01, Queens County, New York",36,081,157901,28.69,48.3,11.28,5389
36081157902,"Census Tract 1579.02, Queens County, New York",36,081,157902,22.34,45.96,1.37,4392
36081157903,"Census Tract 1579.03, Queens County, New York",36,081,157903,23.28,50.53,6.31,4055
36081161700,"Census Tract 1617, Queens County, New York",36,081,161700,15.08,70.62,8.85,4610
36081162100,"Census Tract 1621, Queens County, New York",36,081,162100,15.18,68.42,9.95,6397
36081990100,"Census Tract 9901, Queens County, New York",36,081,990100,,,,0
36081140300,"Census Tract 1403, Queens County, New York",36,081,140300,21.49,54.19,4.47,2508
36061009902,"Census Tract 99.02, New York County, New York",36,061,009902,2.27,97.22,2.34,3039
36061009903,"Census Tract 99.03, New York County, New York",36,061,009903,6.38,88.24,9.62,1098
36061010000,"Census Tract 100, New York County, New York",36,061,010000,10.55,85.75,5.48,1735
36061010100,"Census Tract 101, New York County, New York",36,061,010100,4.26,93.88,14.89,1457
36061010200,"Census Tract 102, New York County, New York",36,061,010200,67.5,21.37,15.62,160
36061010300,"Census Tract 103, New York County, New York",36,061,010300,4.57,93.48,11.04,2300
36061010400,"Census Tract 104, New York County, New York",36,061,010400,23.75,69.2,9.4,842
36061010601,"Census Tract 106.01, New York County, New York",36,061,010601,40.62,48.53,3.14,7238
36061010602,"Census Tract 106.02, New York County, New York",36,061,010602,11.41,80.39,2.64,4591
36061010801,"Census Tract 108.01, New York County, New York",36,061,010801,11.64,85.5,2.75,3033
36061010802,"Census Tract 108.02, New York County, New York",36,061,010802,40.31,56.46,3.99,4259
36061010803,"Census Tract 108.03, New York County, New York",36,061,010803,20.1,68.86,2.35,2000
36061010900,"Census Tract 109, New York County, New York",36,061,010900,1.93,96.55,20.77,207
36061011000,"Census Tract 110, New York County, New York",36,061,011000,13.7,80.64,4.5,7630
36061011100,"Census Tract 111, New York County, New York",36,061,011100,10.47,85.85,9.51,4720
36061011201,"Census Tract 112.01, New York County, New York",36,061,011201,29.75,58.99,3.86,985
36061011202,"Census Tract 112.02, New York County, New York",36,061,011202,50.57,36.32,3.17,441
36061011203,"Census Tract 112.03, New York County, New York",36,061,011203,18.97,72.59,2.04,1228
36061011300,"Census Tract 113, New York County, New York",36,061,011300,23.53,92.0,52.94,102
36061011401,"Census Tract 114.01, New York County, New York",36,061,011401,44.2,48.08,5.24,1129
36061011402,"Census Tract 114.02, New York County, New York",36,061,011402,26.64,62.63,4.12,2087
36061011500,"Census Tract 115, New York County, New York",36,061,011500,4.72,92.8,17.43,3538
36061011600,"Census Tract 116, New York County, New York",36,061,011600,11.89,81.68,7.84,3827
36061011700,"Census Tract 117, New York County, New York",36,061,011700,5.15,93.38,5.03,4313
36061011800,"Census Tract 118, New York County, New York",36,061,011800,23.42,65.47,7.02,9054
36061011900,"Census Tract 119, New York County, New York",36,061,011900,36.82,58.98,48.34,1024
36061012000,"Census Tract 120, New York County, New York",36,061,012000,37.25,49.94,8.31,3103
36061012101,"Census Tract 121.01, New York County, New York",36,061,012101,20.4,74.01,21.56,2926
36061012102,"Census Tract 121.02, New York County, New York",36,061,012102,34.23,53.91,9.55,4735
36061012200,"Census Tract 122, New York County, New York",36,061,012200,38.65,46.61,3.8,2608
36061012400,"Census Tract 124, New York County, New York",36,061,012400,19.54,78.4,3.58,10626
36061012500,"Census Tract 125, New York County, New York",36,061,012500,13.46,83.93,13.49,2273
36061012601,"Census Tract 126.01, New York County, New York",36,061,012601,24.39,64.73,6.55,6791
36061012602,"Census Tract 126.02, New York County, New York",36,061,012602,24.17,60.65,6.74,5076
36061012700,"Census Tract 127, New York County, New York",36,061,012700,8.93,87.47,13.74,6783
36061012800,"Census Tract 128, New York County, New York",36,061,012800,37.38,45.69,7.96,5029
36061012901,"Census Tract 129.01, New York County, New York",36,061,012901,5.67,91.26,9.08,5965
36061012902,"Census Tract 129.02, New York County, New York",36,061,012902,10.42,81.65,16.18,2380
36061013000,"Census Tract 130, New York County, New York",36,061,013000,36.41,47.29,1.23,3581
36061013100,"Census Tract 131, New York County, New York",36,061,013100,20.52,74.88,11.12,2563
36061013201,"Census Tract 132.01, New York County, New York",36,061,013201,14.73,80.01,5.97,2614
36061013202,"Census Tract 132.02, New York County, New York",36,061,013202,13.98,82.27,7.74,3075
36061013203,"Census Tract 132.03, New York County, New York",36,061,013203,26.58,66.63,3.67,4717
36061013300,"Census Tract 133, New York County, New York",36,061,013300,6.94,90.28,14.13,6235
36061013400,"Census Tract 134, New York County, New York",36,061,013400,16.27,78.07,12.25,10759
36081000104,"Census Tract 1.04, Queens County, New York",36,081,000104,28.0,,71.01,225
36081000200,"Census Tract 2, Queens County, New York",36,081,000200,10.96,75.0,11.37,2638
36081000400,"Census Tract 4, Queens County, New York",36,081,000400,10.98,63.51,9.28,4280
36081000600,"Census Tract 6, Queens County, New York",36,081,000600,9.56,74.37,12.44,4039
36081000701,"Census Tract 7.01, Queens County, New York",36,081,000701,3.3,94.8,1.38,2694
36081000702,"Census Tract 7.02, Queens County, New York",36,081,000702,13.04,77.83,5.44,3205
36081000800,"Census Tract 8, Queens County, New York",36,081,000800,10.87,67.25,5.46,3146
36081001000,"Census Tract 10, Queens County, New York",36,081,001000,8.9,71.33,9.15,4470
36081001200,"Census Tract 12, Queens County, New York",36,081,001200,17.43,65.23,5.86,3615
36081001400,"Census Tract 14, Queens County, New York",36,081,001400,13.04,75.52,7.63,4080
36081001600,"Census Tract 16, Queens County, New York",36,081,001600,16.26,64.38,3.15,2318
36081001800,"Census Tract 18, Queens County, New York",36,081,001800,13.08,70.01,14.35,2599
36081001901,"Census Tract 19.01, Queens County, New York",36,081,001901,2.51,96.73,2.01,996
36081001902,"Census Tract 19.02, Queens County, New York",36,081,001902,0.77,98.49,10.4,3376
36081001903,"Census Tract 19.03, Queens County, New York",36,081,001903,0.0,100.0,10.3,1514
36081002000,"Census Tract 20, Queens County, New York",36,081,002000,20.67,52.87,8.24,1577
36081002200,"Census Tract 22, Queens County, New York",36,081,002200,8.09,80.65,11.28,2226
36081002400,"Census Tract 24, Queens County, New York",36,081,002400,11.63,70.89,11.85,2295
36081002500,"Census Tract 25, Queens County, New York",36,081,002500,15.84,73.51,34.73,6637
36081002600,"Census Tract 26, Queens County, New York",36,081,002600,16.92,64.81,3.56,2133
36081002800,"Census Tract 28, Queens County, New York",36,081,002800,12.39,67.75,10.15,3454
36081003000,"Census Tract 30, Queens County, New York",36,081,003000,17.28,44.74,12.05,1609
36081003100,"Census Tract 31, Queens County, New York",36,081,003100,9.6,83.23,9.43,1125
36081003200,"Census Tract 32, Queens County, New York",36,081,003200,10.71,69.2,31.27,1783
36081003301,"Census Tract 33.01, Queens County, New York",36,081,003301,6.33,94.91,7.43,2370
36081003302,"Census Tract 33.02, Queens County, New York",36,081,003302,11.12,75.17,20.77,1214
36081003400,"Census Tract 34, Queens County, New York",36,081,003400,10.77,72.41,22.57,2545
36081003600,"Census Tract 36, Queens County, New York",36,081,003600,16.76,59.74,8.88,3550
36081003700,"Census Tract 37, Queens County, New York",36,081,003700,,,,0
36081003800,"Census Tract 38, Queens County, New York",36,081,003800,12.79,68.75,15.73,2736
36081003900,"Census Tract 39, Queens County, New York",36,081,003900,9.5,83.51,7.7,1389
36081004001,"Census Tract 40.01, Queens County, New York",36,081,004001,12.48,71.8,13.63,2107
36081004002,"Census Tract 40.02, Queens County, New York",36,081,004002,28.11,68.19,9.9,1583
36081004200,"Census Tract 42, Queens County, New York",36,081,004200,12.79,72.39,11.9,3862
36081004300,"Census Tract 43, Queens County, New York",36,081,004300,17.78,66.48,35.58,2193
36081004401,"Census Tract 44.01, Queens County, New York",36,081,004401,9.15,75.74,22.87,3869
36081004500,"Census Tract 45, Queens County, New York",36,081,004500,29.49,52.25,6.7,2970
36081004700,"Census Tract 47, Queens County, New York",36,081,004700,14.08,72.07,13.71,3650
36081005000,"Census Tract 50, Queens County, New York",36,081,005000,,,,0
36081005100,"Census Tract 51, Queens County, New York",36,081,005100,11.34,79.79,11.0,1737
36081005200,"Census Tract 52, Queens County, New York",36,081,005200,9.14,73.78,9.58,2845
36081005300,"Census Tract 53, Queens County, New York",36,081,005300,13.4,79.9,8.91,5039
36081005400,"Census Tract 54, Queens County, New York",36,081,005400,10.85,73.77,14.06,5916
36081005500,"Census Tract 55, Queens County, New York",36,081,005500,14.63,66.67,9.37,1025
36081005700,"Census Tract 57, Queens County, New York",36,081,005700,6.17,89.53,15.93,4229
36081005800,"Census Tract 58, Queens County, New York",36,081,005800,13.31,69.11,13.5,6228
36085000300,"Census Tract 3, Richmond County, New York",36,085,000300,15.26,77.27,18.45,2123
36085000600,"Census Tract 6, Richmond County, New York",36,085,000600,33.29,46.48,21.84,2331
36085000700,"Census Tract 7, Richmond County, New York",36,085,000700,16.46,71.06,22.2,4325
36085000800,"Census Tract 8, Richmond County, New York",36,085,000800,16.51,65.52,8.79,5553
36085000900,"Census Tract 9, Richmond County, New York",36,085,000900,13.49,71.21,23.89,1875
36085001100,"Census Tract 11, Richmond County, New York",36,085,001100,10.11,72.05,24.37,3146
36085001700,"Census Tract 17, Richmond County, New York",36,085,001700,18.17,60.18,23.43,1293
36085001800,"Census Tract 18, Richmond County, New York",36,085,001800,2.12,92.79,0.0,659
36085002001,"Census Tract 20.01, Richmond County, New York",36,085,002001,27.57,49.47,8.49,2909
36085002002,"Census Tract 20.02, Richmond County, New York",36,085,002002,19.2,64.59,6.69,3182
36061013501,"Census Tract 135.01, New York County, New York",36,061,013501,12.43,81.21,17.49,4609
36061013502,"Census Tract 135.02, New York County, New York",36,061,013502,23.38,65.64,24.59,5129
36061013601,"Census Tract 136.01, New York County, New York",36,061,013601,25.58,57.62,7.03,1849
36061013602,"Census Tract 136.02, New York County, New York",36,061,013602,20.02,67.76,1.64,6778
36061013603,"Census Tract 136.03, New York County, New York",36,061,013603,29.36,53.24,0.39,3553
36061013604,"Census Tract 136.04, New York County, New York",36,061,013604,17.31,71.83,7.42,4004
36061013700,"Census Tract 137, New York County, New York",36,061,013700,19.73,73.37,6.72,6428
36061013800,"Census Tract 138, New York County, New York",36,061,013800,17.4,81.06,6.83,12448
36061013900,"Census Tract 139, New York County, New York",36,061,013900,20.32,72.72,7.7,10593
36061014000,"Census Tract 140, New York County, New York",36,061,014000,23.37,64.91,4.76,7245
36061014200,"Census Tract 142, New York County, New York",36,061,014200,30.75,49.65,5.49,4878
36061014300,"Census Tract 143, New York County, New York",36,061,014300,0.0,,0.0,1
36061014401,"Census Tract 144.01, New York County, New York",36,061,014401,21.05,68.47,2.88,4551
36061014402,"Census Tract 144.02, New York County, New York",36,061,014402,22.82,66.66,2.4,6630
36061014500,"Census Tract 145, New York County, New York",36,061,014500,17.77,72.6,7.07,6270
36061014601,"Census Tract 146.01, New York County, New York",36,061,014601,18.41,74.33,10.31,4263
36061014602,"Census Tract 146.02, New York County, New York",36,061,014602,28.22,61.64,6.15,8006
36061014700,"Census Tract 147, New York County, New York",36,061,014700,3.7,93.6,5.31,3162
36061014801,"Census Tract 148.01, New York County, New York",36,061,014801,25.62,59.36,2.53,2724
36061014802,"Census Tract 148.02, New York County, New York",36,061,014802,16.59,71.77,7.81,6735
36061014900,"Census Tract 149, New York County, New York",36,061,014900,32.33,54.21,12.14,5156
36061015001,"Census Tract 150.01, New York County, New York",36,061,015001,30.34,53.37,4.35,2159
36061015002,"Census Tract 150.02, New York County, New York",36,061,015002,37.07,43.62,3.04,4545
36061015101,"Census Tract 151.01, New York County, New York",36,061,015101,16.05,69.02,11.93,3806
36061015102,"Census Tract 151.02, New York County, New York",36,061,015102,9.7,81.96,20.17,6783
36061015200,"Census Tract 152, New York County, New York",36,061,015200,18.82,67.48,15.76,7576
36061015301,"Census Tract 153.01, New York County, New York",36,061,015301,22.96,62.57,4.37,4186
36061015302,"Census Tract 153.02, New York County, New York",36,061,015302,17.46,75.64,2.94,5614
36061015401,"Census Tract 154.01, New York County, New York",36,061,015401,10.32,83.32,3.66,5541
36061015402,"Census Tract 154.02, New York County, New York",36,061,015402,9.72,83.26,1.53,4516
36061015403,"Census Tract 154.03, New York County, New York",36,061,015403,20.52,71.81,10.6,4483
36061015501,"Census Tract 155.01, New York County, New York",36,061,015501,35.09,56.69,4.64,5150
36061015502,"Census Tract 155.02, New York County, New York",36,061,015502,27.8,61.32,8.13,5032
36061015601,"Census Tract 156.01, New York County, New York",36,061,015601,10.05,83.44,9.37,5077
36061015602,"Census Tract 156.02, New York County, New York",36,061,015602,12.14,82.91,29.5,2282
36061015700,"Census Tract 157, New York County, New York",36,061,015700,18.68,76.14,6.09,9814
36061015801,"Census Tract 158.01, New York County, New York",36,061,015801,21.27,69.44,3.72,4532
36061015802,"Census Tract 158.02, New York County, New York",36,061,015802,11.4,77.34,9.16,4465
36061015900,"Census Tract 159, New York County, New York",36,061,015900,26.32,63.93,6.08,9272
36061016001,"Census Tract 160.01, New York County, New York",36,061,016001,31.52,52.93,2.92,3290
36061016002,"Census Tract 160.02, New York County, New York",36,061,016002,27.25,68.87,3.88,3515
36061016100,"Census Tract 161, New York County, New York",36,061,016100,17.76,74.08,6.18,6572
36061016200,"Census Tract 162, New York County, New York",36,061,016200,19.48,61.52,30.83,9377
36061016300,"Census Tract 163, New York County, New York",36,061,016300,15.89,70.93,2.99,7528
36061016400,"Census Tract 164, New York County, New York",36,061,016400,16.77,66.48,40.54,7547
36081006100,"Census Tract 61, Queens County, New York",36,081,006100,7.09,87.9,6.66,5497
36081006201,"Census Tract 62.01, Queens County, New York",36,081,006201,35.77,46.03,7.55,5681
36081006202,"Census Tract 62.02, Queens County, New York",36,081,006202,15.23,70.89,21.3,5760
36081006300,"Census Tract 63, Queens County, New York",36,081,006300,7.51,86.86,10.79,5915
36081006501,"Census Tract 65.01, Queens County, New York",36,081,006501,9.79,82.65,10.39,3186
36081006502,"Census Tract 65.02, Queens County, New York",36,081,006502,10.35,83.11,19.99,3796
36081006900,"Census Tract 69, Queens County, New York",36,081,006900,17.17,80.04,14.67,3785
36081007100,"Census Tract 71, Queens County, New York",36,081,007100,12.96,82.64,9.31,3211
36081007300,"Census Tract 73, Queens County, New York",36,081,007300,7.09,89.83,10.3,3863
36081007500,"Census Tract 75, Queens County, New York",36,081,007500,22.68,63.86,12.36,3982
36081007700,"Census Tract 77, Queens County, New York",36,081,007700,6.18,88.57,18.27,1894
36081007900,"Census Tract 79, Queens County, New York",36,081,007900,20.97,66.53,23.04,2661
36081008100,"Census Tract 81, Queens County, New York",36,081,008100,3.43,95.58,9.77,1226
36081008300,"Census Tract 83, Queens County, New York",36,081,008300,9.19,82.89,7.14,2242
36081008500,"Census Tract 85, Queens County, New York",36,081,008500,4.46,89.56,31.09,941
36081008600,"Census Tract 86, Queens County, New York",36,081,008600,13.3,67.29,11.23,2796
36081008700,"Census Tract 87, Queens County, New York",36,081,008700,18.69,58.51,42.25,3536
36081008800,"Census Tract 88, Queens County, New York",36,081,008800,9.51,77.17,9.58,3650
36081009100,"Census Tract 91, Queens County, New York",36,081,009100,16.88,77.86,7.75,2168
36081009400,"Census Tract 94, Queens County, New York",36,081,009400,12.14,65.57,17.96,2817
36081009500,"Census Tract 95, Queens County, New York",36,081,009500,15.21,72.41,7.2,2190
36081009600,"Census Tract 96, Queens County, New York",36,081,009600,23.35,47.7,7.43,3250
36081009700,"Census Tract 97, Queens County, New York",36,081,009700,8.58,84.05,8.64,3812
36081009800,"Census Tract 98, Queens County, New York",36,081,009800,15.49,62.48,9.67,2627
36081009900,"Census Tract 99, Queens County, New York",36,081,009900,,,,0
36081010000,"Census Tract 100, Queens County, New York",36,081,010000,18.17,43.89,10.31,3665
36081010100,"Census Tract 101, Queens County, New York",36,081,010100,16.92,67.67,6.69,2458
36081010200,"Census Tract 102, Queens County, New York",36,081,010200,11.3,72.4,12.46,2771
36081010300,"Census Tract 103, Queens County, New York",36,081,010300,17.73,67.37,15.13,4045
36081010400,"Census Tract 104, Queens County, New York",36,081,010400,13.35,76.42,5.66,3109
36081010500,"Census Tract 105, Queens County, New York",36,081,010500,12.51,69.79,18.1,4852
36081010600,"Census Tract 106, Queens County, New York",36,081,010600,24.2,45.15,8.87,3764
36081010701,"Census Tract 107.01, Queens County, New York",36,081,010701,,,,0
36081010800,"Census Tract 108, Queens County, New York",36,081,010800,14.57,64.69,15.84,3137
36081011000,"Census Tract 110, Queens County, New York",36,081,011000,12.23,73.47,6.99,2846
36081011100,"Census Tract 111, Queens County, New York",36,081,011100,13.02,75.5,8.21,3164
36081005900,"Census Tract 59, Queens County, New York",36,081,005900,14.48,78.49,5.14,3771
36081011200,"Census Tract 112, Queens County, New York",36,081,011200,19.21,57.95,13.4,2275
36081011300,"Census Tract 113, Queens County, New York",36,081,011300,10.33,83.89,8.34,4326
36081011400,"Census Tract 114, Queens County, New York",36,081,011400,22.0,59.48,11.72,1323
36081011500,"Census Tract 115, Queens County, New York",36,081,011500,12.75,78.28,4.87,2486
36081011600,"Census Tract 116, Queens County, New York",36,081,011600,9.84,76.24,15.84,1951
36081011700,"Census Tract 117, Queens County, New York",36,081,011700,13.25,72.32,9.96,3706
36081011800,"Census Tract 118, Queens County, New York",36,081,011800,7.59,79.41,14.14,2398
36081011900,"Census Tract 119, Queens County, New York",36,081,011900,11.13,80.59,7.68,1419
36081012000,"Census Tract 120, Queens County, New York",36,081,012000,10.5,70.56,15.31,2485
36085002100,"Census Tract 21, Richmond County, New York",36,085,002100,9.3,81.06,22.65,4849
36085002700,"Census Tract 27, Richmond County, New York",36,085,002700,21.05,83.07,48.22,1805
36085002900,"Census Tract 29, Richmond County, New York",36,085,002900,9.72,77.29,48.42,4867
36085003300,"Census Tract 33, Richmond County, New York",36,085,003300,12.01,71.62,5.12,3622
36085003600,"Census Tract 36, Richmond County, New York",36,085,003600,8.8,71.96,8.8,2965
36085003900,"Census Tract 39, Richmond County, New York",36,085,003900,13.57,74.52,4.89,2373
36085004001,"Census Tract 40.01, Richmond County, New York",36,085,004001,19.83,59.16,3.69,2996
36085004002,"Census Tract 40.02, Richmond County, New York",36,085,004002,6.59,79.24,0.0,2290
36085004003,"Census Tract 40.03, Richmond County, New York",36,085,004003,11.74,73.34,58.25,3253
36085004004,"Census Tract 40.04, Richmond County, New York",36,085,004004,6.19,80.08,9.39,3875
36085004700,"Census Tract 47, Richmond County, New York",36,085,004700,18.2,60.07,9.88,2747
36085005000,"Census Tract 50, Richmond County, New York",36,085,005000,18.15,60.4,12.54,4061
36085005901,"Census Tract 59.01, Richmond County, New York",36,085,005901,14.97,69.19,7.4,3180
36085005902,"Census Tract 59.02, Richmond County, New York",36,085,005902,,,,0
36085006400,"Census Tract 64, Richmond County, New York",36,085,006400,18.14,63.78,22.36,3318
36085006700,"Census Tract 67, Richmond County, New York",36,085,006700,20.4,62.87,4.15,2529
36085007001,"Census Tract 70.01, Richmond County, New York",36,085,007001,17.42,60.48,5.45,3083
36085007002,"Census Tract 70.02, Richmond County, New York",36,085,007002,11.54,60.89,10.89,6376
36085007400,"Census Tract 74, Richmond County, New York",36,085,007400,17.04,65.08,13.16,4494
36085007500,"Census Tract 75, Richmond County, New York",36,085,007500,13.97,74.69,24.24,4551
36085007700,"Census Tract 77, Richmond County, New York",36,085,007700,8.44,76.6,15.91,1635
36085008100,"Census Tract 81, Richmond County, New York",36,085,008100,28.34,52.31,23.15,4382
36085009601,"Census Tract 96.01, Richmond County, New York",36,085,009601,23.22,62.01,6.78,4656
36085009602,"Census Tract 96.02, Richmond County, New York",36,085,009602,12.4,69.05,4.64,3193
36085009701,"Census Tract 97.01, Richmond County, New York",36,085,009701,10.48,76.93,5.52,4331
36085009702,"Census Tract 97.02, Richmond County, New York",36,085,009702,,,,0
36085010500,"Census Tract 105, Richmond County, New York",36,085,010500,16.86,62.74,14.87,4431
36085011201,"Census Tract 112.01, Richmond County, New York",36,085,011201,15.86,66.43,8.97,5913
36085011203,"Census Tract 112.03, Richmond County, New York",36,085,011203,16.18,57.96,13.31,6237
36085011204,"Census Tract 112.04, Richmond County, New York",36,085,011204,0.0,100.0,13.3,233
36085011401,"Census Tract 114.01, Richmond County, New York",36,085,011401,17.94,67.45,24.86,2960
36085011402,"Census Tract 114.02, Richmond County, New York",36,085,011402,18.44,64.24,8.48,3524
36085012100,"Census Tract 121, Richmond County, New York",36,085,012100,21.77,60.79,1.72,2912
36085012200,"Census Tract 122, Richmond County, New York",36,085,012200,14.59,67.73,0.67,4022
